"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L36064","BasicParserConfiguration","org.apache.xerces.parsers.BasicParserConfiguration","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\BasicParserConfiguration.java","93","1","587","2","0.378453","5","19","8","0.206061","0.287234","102","54","3","3","3","41","15","6","29","18","40","1","0.617108","303","261","16","0","0.617108","303","2","3","3","6","2","188","495","21","8","15","6","22","0","15","8","34","92","0","25","10","188","495","21","8","15","6","22","0","15","8","34","92","0","25","10","0","0","48","1","3","0","0","4","39","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0"
"L50337","CachingParserPool","org.apache.xerces.parsers.CachingParserPool","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\CachingParserPool.java","59","1","427","2","0","0","0","0","0","0","0","0","1","0","0","11","9","0","0","8","15","1","0.708333","102","101","8","0","0.706199","262","0","0","0","0","0","42","145","6","2","6","2","7","2","7","1","7","12","2","7","1","109","369","13","4","8","3","20","2","20","1","34","40","2","34","1","0","0","8","0","7","0","0","2","0","2","1","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"L12472","DOMASBuilderImpl","org.apache.xerces.parsers.DOMASBuilderImpl","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\DOMASBuilderImpl.java","48","1","295","2","0","0","0","0","0","0","0","0","1","1","1","24","18","1","1","25","38","1","0.543478","125","109","9","0","0.543478","125","4","8","0","0","2","105","248","94","12","6","1","13","0","8","1","141","57","7","118","9","105","248","94","12","6","1","13","0","8","1","141","57","7","118","9","0","0","22","4","4","1","0","2","0","2","0","0","0","1","3","0","10","0","0","1","0","2","0","0","0","0","0","0","0","0","9","0"
"L498","DOMParser","org.apache.xerces.parsers.DOMParser","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\DOMParser.java","59","1","605","2","0.75","11","60","16","0.413163","0.686469","226","208","1","4","3","67","17","16","27","31","46","1","0.409357","210","177","16","0","0.409357","210","3","6","2","2","1","303","547","71","10","5","5","15","0","15","4","118","132","7","106","10","303","547","71","10","5","5","15","0","15","4","118","132","7","106","10","0","7","90","17","1","3","0","19","76","0","0","2","0","1","1","0","2","0","0","5","0","1","0","0","0","0","0","0","0","0","8","0"
"L14294","DOMParserImpl","org.apache.xerces.parsers.DOMParserImpl","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\DOMParserImpl.java","80","1","1420","2","0.188438","6","33","10","0.131245","0.15654","176","152","2","21","7","230","24","2","6","30","55","0.95","0.230916","242","148","19","1","0.199505","242","3","6","1","1","1","806","1126","88","11","22","6","25","0","19","2","128","412","7","110","8","971","1341","92","15","26","10","78","0","71","5","184","464","7","165","11","0","11","233","7","23","11","0","4","39","5","3","12","0","2","13","0","139","0","0","13","0","2","0","0","0","0","6","0","0","0","36","0"
"L51034","DTDConfiguration","org.apache.xerces.parsers.DTDConfiguration","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\DTDConfiguration.java","85","1","867","2","0.424841","14","107","17","0.286079","0.410891","224","166","3","3","3","90","29","4","5","45","70","0.916667","0.441217","319","243","11","1","0.441217","319","3","5","1","3","2","404","783","56","8","35","1","25","0","11","3","55","189","0","32","11","404","783","56","8","35","1","25","0","11","3","55","189","0","32","11","0","21","66","18","20","7","0","12","47","19","1","3","0","2","6","0","5","0","0","21","0","1","0","0","0","0","1","0","0","0","7","0"
"L51270","DTDParser","org.apache.xerces.parsers.DTDParser","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\DTDParser.java","34","1","478","2","0","0","0","0","0","0","0","0","27","0","0","29","11","0","0","1","30","1","0.796339","348","346","30","0","0.796339","348","2","4","0","0","3","89","445","13","3","1","1","29","0","29","0","51","2","7","48","2","89","445","13","3","1","1","29","0","29","0","51","2","7","48","2","0","0","10","28","27","2","0","0","0","28","1","0","0","1","0","0","0","27","0","0","0","1","0","0","0","0","0","0","0","0","7","0"
"L51432","IntegratedParserConfiguration","org.apache.xerces.parsers.IntegratedParserConfiguration","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\IntegratedParserConfiguration.java","70","1","249","2","0.125","1","3","1","0.0722222","0.0909091","13","9","2","3","3","18","19","0","0","17","24","1","0.5","99","88","5","0","0.5","99","5","7","0","0","1","99","180","80","8","3","0","7","0","4","0","69","59","0","40","11","99","180","80","8","3","0","7","0","4","0","69","59","0","40","11","0","0","17","0","0","2","0","0","6","0","1","1","0","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0"
"L51490","NonValidatingConfiguration","org.apache.xerces.parsers.NonValidatingConfiguration","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\NonValidatingConfiguration.java","57","1","793","2","0.404189","13","110","16","0.268657","0.383333","198","138","4","3","3","83","25","0","0","34","57","0.857143","0.444444","288","215","12","2","0.444444","288","3","5","0","0","2","360","737","56","8","35","2","23","0","13","4","51","160","0","32","11","360","737","56","8","35","2","23","0","13","4","51","160","0","32","11","0","7","57","18","21","5","0","12","36","19","1","2","0","2","6","0","9","0","0","7","0","1","0","0","0","0","2","0","0","0","6","0"
"L51704","ObjectFactory","org.apache.xerces.parsers.ObjectFactory","L48850","L103","C:\Xerces\xerces-2_11_0\src\org\apache\xerces\parsers\ObjectFactory.java","42","1","543","2","0.893434","5","53","5","0.667331","0.864662","335","230","2","5","5","62","2","7","12","9","17","1","0.421412","185","100","1","0","0.441176","210","0","0","0","0","0","254","466","5","0","5","0","8","0","0","0","8","149","0","0","0","266","502","7","1","7","1","10","0","0","0","10","152","0","0","0","0","8","53","4","25","2","0","7","42","15","1","6","0","0","5","0","2","0","0","9","0","0","0","0","0","0","1","0","0","0","2","0"
